company_id,industry,company_size,mrr_usd,contract_type,tenure_months,active_users,api_calls_per_month,support_tickets_last_30d,feature_adoption_rate,last_login_days_ago,churn
bcc139f8,Technology,48,1515.23,1 Year,60,23,81026,2,1.0,3,0
b91c78be,E-commerce,27,181.62,Month-to-Month,36,13,30007,2,0.58,0,0
fbbc6173,E-commerce,68,231.02,Month-to-Month,7,22,179124,3,0.516,8,0
4607f0c6,Finance,59,1343.01,2 Year,1,34,48201,1,0.643,10,0
9b00be90,Manufacturing,78,1725.19,1 Year,12,17,74379,1,0.37,3,0
10e7641a,E-commerce,5,50.0,Month-to-Month,4,1,67589,3,0.377,1,1
f02bcef4,E-commerce,10,50.0,2 Year,30,3,61518,1,0.476,1,0
10d3823d,Finance,15,110.04,1 Year,26,5,51359,1,0.777,5,0
eb7657f9,Technology,68,50.0,1 Year,2,25,11888,0,0.667,5,0
f6fea18d,E-commerce,72,574.44,2 Year,44,24,17439,3,0.568,3,0
287b1c6f,Finance,141,2267.47,1 Year,7,46,108893,4,0.75,2,0
674456a8,Healthcare,80,715.66,Month-to-Month,14,30,9920,1,0.942,0,0
46394a2e,E-commerce,7,50.0,1 Year,27,2,8241,4,0.747,11,0
ed885114,E-commerce,478,5028.34,2 Year,14,223,16714,0,0.396,4,0
a804592a,Finance,367,3336.4,Month-to-Month,14,147,22509,0,0.223,2,0
0eeaa565,Manufacturing,8,50.0,Month-to-Month,2,3,40274,1,0.251,7,1
beae9e23,Finance,89,255.58,Month-to-Month,13,34,46511,2,0.774,21,0
3f84609f,E-commerce,22,50.0,Month-to-Month,35,11,78192,2,0.448,2,0
f724c07a,Manufacturing,67,1038.83,Month-to-Month,60,23,3812,1,0.764,9,0
eb7b2024,E-commerce,265,2707.93,2 Year,13,72,11674,5,0.509,24,0
54469dcc,E-commerce,1332,12931.97,2 Year,14,402,35176,3,0.678,4,0
cc579faa,Finance,168,1739.77,Month-to-Month,30,63,14438,2,0.74,29,0
a3e837bc,Finance,84,536.43,1 Year,69,37,103369,3,0.443,0,0
3ee7d79d,Manufacturing,32,50.0,1 Year,8,15,51105,4,0.765,1,0
ef3d90c5,E-commerce,71,1292.02,Month-to-Month,14,40,33690,1,0.468,7,0
9430e473,Technology,419,4581.44,Month-to-Month,39,198,22,0,0.46,6,0
17993644,Finance,51,499.36,Month-to-Month,23,15,97825,3,0.764,40,1
79a23217,Finance,14,212.17,1 Year,3,5,30889,1,0.726,1,0
18fbdef0,Healthcare,5,50.0,Month-to-Month,24,1,37901,2,0.692,46,1
72dd842f,E-commerce,117,1413.5,Month-to-Month,5,43,59911,3,0.379,19,1
8ad63bff,Finance,79,390.25,Month-to-Month,18,26,138593,1,0.523,2,0
8f5b2096,Technology,20,631.25,2 Year,19,3,8611,2,0.738,4,0
9b69acc3,E-commerce,254,2716.78,1 Year,51,155,3692,2,1.0,1,0
4f34454b,Manufacturing,29,158.47,Month-to-Month,15,10,6500,2,0.962,23,0
b10be789,Finance,44,196.11,2 Year,8,8,67493,2,0.506,4,0
bd8a7a4f,Technology,53,950.57,Month-to-Month,7,19,6921,3,0.468,0,0
ba7eaa7b,Technology,32,244.76,1 Year,50,18,34755,2,0.946,8,0
2e1d4f9b,Technology,77,420.55,Month-to-Month,5,45,61293,0,0.72,2,0
98b38b58,Technology,307,2877.72,Month-to-Month,14,124,62372,2,0.506,4,0
03485348,Technology,9,474.6,2 Year,5,3,26073,1,0.625,6,0
08b95608,E-commerce,113,324.72,1 Year,36,59,59968,0,0.35,0,0
1ece02e1,Healthcare,70,522.3,Month-to-Month,16,26,149797,3,0.802,6,0
ed6b34dc,Healthcare,68,1215.29,Month-to-Month,11,30,1418,1,0.88,3,0
f8e82a1a,Manufacturing,201,1925.89,Month-to-Month,11,97,55642,3,0.908,12,0
d23ece31,E-commerce,58,716.41,1 Year,46,16,36971,0,0.825,2,0
5758a083,Technology,112,1663.38,Month-to-Month,20,62,11950,2,0.536,28,1
35799185,E-commerce,159,2036.16,1 Year,31,49,18387,1,0.779,13,0
0405f21a,Healthcare,25,50.0,2 Year,55,8,90746,1,0.892,1,0
559d35b3,Healthcare,85,784.8,Month-to-Month,56,34,44203,2,0.789,1,0
41edfcfd,E-commerce,37,822.38,2 Year,10,18,731,2,0.771,4,0
61a24dd4,E-commerce,44,909.73,Month-to-Month,74,20,168139,2,0.638,0,0
6aee162c,Finance,33,285.97,1 Year,1,13,54858,2,0.419,0,0
6e2482c8,E-commerce,110,1073.23,1 Year,12,47,29227,1,0.971,12,0
08b91de4,Healthcare,61,743.84,Month-to-Month,55,30,62297,1,0.593,3,0
2da0e42e,E-commerce,98,1663.45,Month-to-Month,8,39,11443,2,0.843,2,0
32ba3d06,Finance,53,1063.78,2 Year,8,16,15086,0,1.0,4,0
9cb40493,Technology,5,396.69,Month-to-Month,9,1,8251,5,0.782,40,1
3e170fd3,Finance,57,50.0,1 Year,23,27,25297,3,0.835,23,0
7bd6ef44,E-commerce,60,462.58,Month-to-Month,14,19,117536,3,0.413,2,0
356663fa,Healthcare,78,668.86,Month-to-Month,32,18,24599,0,0.455,0,0
0af419da,Healthcare,22,929.24,1 Year,55,8,16989,1,0.853,3,0
3dc75dbf,Finance,9,50.0,1 Year,27,3,60796,0,0.49,0,0
7204b158,E-commerce,139,2016.72,Month-to-Month,6,67,101859,0,0.332,2,0
c4d0aeb1,E-commerce,36,74.65,1 Year,65,9,14001,3,0.268,9,0
c9381d50,Finance,70,454.56,Month-to-Month,8,30,82492,1,0.557,0,0
2b7bd9a9,E-commerce,35,590.73,Month-to-Month,4,18,18178,2,0.554,1,1
2a1f5f43,Technology,54,1324.07,Month-to-Month,3,17,14205,1,0.8,5,0
44a2bad9,Technology,27,164.11,1 Year,20,11,32023,0,0.402,12,0
cd824ea2,Healthcare,12,50.0,Month-to-Month,3,2,3453,4,0.875,7,0
3d8093e1,E-commerce,111,327.91,1 Year,4,54,99110,2,0.357,13,0
2383c271,Healthcare,22,368.98,1 Year,9,10,103709,3,0.363,0,0
5205aad0,Finance,69,50.0,Month-to-Month,8,27,56563,0,0.628,1,0
41853983,Manufacturing,101,577.22,1 Year,23,26,18040,1,0.611,22,0
f16326b8,Healthcare,22,226.17,2 Year,41,10,9118,3,0.716,32,0
ea440ba6,E-commerce,8,50.0,Month-to-Month,35,3,59999,2,0.365,17,0
75a65797,E-commerce,2077,20580.14,1 Year,8,253,5439,5,0.671,12,0
4b8fc929,Technology,24,50.0,Month-to-Month,7,11,26475,0,0.264,0,0
bd9f0fd2,E-commerce,139,640.41,1 Year,82,71,4650,2,0.161,65,0
2c730379,Healthcare,1001,9608.91,1 Year,1,534,27796,0,0.966,2,0
393aec97,Finance,178,1245.4,1 Year,51,48,7222,5,0.809,5,0
631004d9,E-commerce,34,574.74,2 Year,6,7,1635,0,0.599,9,0
870cf881,Healthcare,49,1088.26,Month-to-Month,71,17,29867,6,0.195,7,1
840a462d,Finance,15,50.0,Month-to-Month,11,6,41931,0,0.508,46,1
6465ba25,Healthcare,204,1741.94,Month-to-Month,14,62,28932,2,0.69,8,0
51e81e44,Healthcare,127,1062.9,1 Year,30,30,9688,2,0.508,2,0
56cd195e,Finance,25,50.0,2 Year,22,11,4029,3,0.912,8,0
668c176a,Healthcare,11,50.0,Month-to-Month,10,4,6754,3,0.726,3,0
8f560e3d,E-commerce,7,50.0,Month-to-Month,20,3,64935,1,0.415,10,0
a0515147,E-commerce,239,1725.24,1 Year,32,95,800,5,0.281,0,0
e380ecf4,Technology,65,1466.0,Month-to-Month,2,24,99504,3,0.775,3,0
70928c78,Finance,75,404.79,Month-to-Month,1,29,91656,0,0.768,7,0
d6b4698d,Finance,15,50.0,Month-to-Month,15,5,106208,1,0.751,14,0
83781acd,Healthcare,6,50.0,1 Year,4,2,105493,4,0.937,17,0
65a02363,E-commerce,231,1514.79,Month-to-Month,27,66,55058,3,0.692,24,0
bbcef675,Technology,58,609.74,Month-to-Month,6,26,94006,2,0.619,4,0
6027b452,Healthcare,212,2095.82,1 Year,14,111,65527,2,0.753,8,0
aa7a41b3,Manufacturing,30,327.94,2 Year,6,10,17842,4,0.847,8,0
15a24156,Healthcare,38,359.64,Month-to-Month,20,22,70350,1,0.737,22,0
7781138a,E-commerce,159,1403.64,1 Year,3,69,47800,2,0.606,18,0
2d99d33a,Technology,163,902.05,1 Year,1,69,1393,0,0.794,5,0
077d7600,Technology,180,1762.67,2 Year,2,83,77173,2,0.619,9,0
1bf73b1c,Technology,35,859.46,1 Year,75,17,102333,2,0.502,24,0
a4c165be,Technology,137,2276.84,1 Year,4,48,36435,4,0.624,86,0
9e3afec0,Finance,288,2761.0,1 Year,30,131,33376,0,0.536,13,0
ef12e1fa,Technology,46,395.2,Month-to-Month,2,23,27867,3,0.583,0,0
63028ef1,Healthcare,25,500.21,1 Year,3,9,63440,3,0.431,22,0
4ad1572a,Technology,409,4836.62,1 Year,18,163,12132,1,0.8,6,0
22d291d1,E-commerce,20,50.0,Month-to-Month,16,6,74346,1,0.643,4,0
24fc2a16,Technology,140,1746.33,Month-to-Month,73,49,17289,0,0.742,3,0
4f60f088,E-commerce,50,88.59,Month-to-Month,70,18,15156,2,0.696,16,0
aee8321b,E-commerce,5,214.92,Month-to-Month,37,1,82821,2,0.42,22,0
cada3275,E-commerce,296,3445.3,1 Year,23,116,9580,0,0.865,11,0
1f60e53f,Technology,5,50.0,2 Year,15,2,99213,2,0.555,0,0
9cf12d83,Healthcare,5,50.0,Month-to-Month,11,2,190531,2,0.528,43,0
6b45946f,Healthcare,120,1677.39,Month-to-Month,71,38,19273,4,0.643,8,0
e032a27b,Finance,120,1508.08,2 Year,23,40,131466,1,0.647,17,0
c8f712a3,Finance,20,717.97,1 Year,21,9,41783,4,1.0,12,0
ab86cde7,Technology,68,1104.22,2 Year,7,23,15010,0,0.719,4,0
d38fde7c,Finance,5,50.0,Month-to-Month,2,2,30131,3,0.503,24,1
ff6441e7,Manufacturing,157,2669.6,2 Year,70,51,80485,2,0.98,3,0
687aded6,Finance,79,858.45,2 Year,10,34,54926,2,0.274,38,0
c1a97507,Finance,50,50.0,Month-to-Month,15,23,34138,0,0.504,41,0
4472174d,Technology,56,418.83,Month-to-Month,3,7,14874,2,0.489,0,0
01315d48,E-commerce,114,905.41,Month-to-Month,44,55,64693,1,0.599,1,0
5a3ee58b,E-commerce,52,917.62,Month-to-Month,1,27,18794,1,0.669,2,0
a6f4c4ff,E-commerce,5,50.0,2 Year,44,1,20094,2,0.687,4,0
4ce305d8,Technology,1472,15269.48,Month-to-Month,4,639,68695,2,0.683,10,0
f461715f,Finance,330,3579.05,1 Year,53,104,40871,3,0.726,4,0
f910ac0d,Manufacturing,7,50.0,2 Year,32,3,10279,1,0.588,27,0
9e977a5d,Manufacturing,32,249.81,Month-to-Month,5,20,58095,3,0.858,6,0
2f69f623,E-commerce,38,50.0,1 Year,21,6,14923,4,0.278,8,0
691db4e6,Finance,275,2842.38,Month-to-Month,9,96,71458,2,0.09,9,1
b5e3f38e,E-commerce,5,50.0,Month-to-Month,5,2,32573,1,0.748,5,0
fc32f07a,Healthcare,25,287.22,2 Year,48,13,45191,2,0.534,10,0
8fab1822,Healthcare,5,50.0,Month-to-Month,13,1,45936,3,0.943,0,0
de1d7f55,Finance,35,273.89,Month-to-Month,13,11,7938,2,0.809,6,0
5d50620a,E-commerce,26,1285.47,1 Year,5,8,52559,2,0.718,4,0
0b967956,Technology,61,429.76,1 Year,12,20,100918,4,0.503,2,0
77f52b0d,Technology,22,50.0,1 Year,50,8,110913,2,0.735,0,0
8d301d15,Technology,17,677.91,2 Year,11,4,58326,3,0.521,15,0
cb590ad4,E-commerce,138,1883.98,Month-to-Month,73,51,173649,2,0.612,1,0
ab010678,Finance,107,80.53,1 Year,71,32,45599,3,0.535,1,0
cd8535af,Finance,124,889.55,2 Year,4,48,14710,2,0.652,1,0
d620a1bd,Manufacturing,41,627.91,Month-to-Month,5,13,53965,4,0.55,39,1
ba202832,Healthcare,23,492.1,1 Year,48,8,119941,1,0.8,2,0
d773da98,Technology,45,447.64,Month-to-Month,12,13,22224,1,0.691,2,0
262adb80,E-commerce,115,1158.91,Month-to-Month,1,56,15383,3,0.498,34,1
58240a66,E-commerce,5,50.0,Month-to-Month,8,1,169816,0,0.511,9,0
76839685,Technology,98,50.0,1 Year,22,39,72739,0,0.346,11,0
26c6f52c,E-commerce,86,1884.75,2 Year,39,33,2552,3,0.21,16,0
56f52308,Technology,59,105.67,1 Year,4,23,41183,1,0.787,7,0
e6ec0a85,Manufacturing,43,518.25,2 Year,3,17,13356,3,0.529,7,0
55894c5c,E-commerce,5,50.0,Month-to-Month,62,2,16900,0,0.357,63,1
00cde16e,Finance,28,728.6,Month-to-Month,34,10,4583,3,0.689,11,0
3c606715,E-commerce,799,8047.45,2 Year,22,262,13132,3,0.456,12,0
08abdf72,Manufacturing,55,626.72,2 Year,36,22,35182,2,0.586,0,0
7e93c377,Finance,34,50.0,Month-to-Month,14,11,4091,2,0.342,1,0
936080fd,E-commerce,56,143.33,1 Year,35,21,110224,2,0.73,7,0
da72b787,E-commerce,92,1292.32,Month-to-Month,12,27,74672,2,0.618,13,0
a682774a,Technology,146,1787.33,Month-to-Month,7,73,24013,1,0.7,14,0
03cd3198,Healthcare,38,50.0,2 Year,32,12,6976,1,0.514,15,0
36087455,Technology,103,240.99,1 Year,14,53,255575,1,0.649,12,0
12fbf96a,Manufacturing,675,6813.29,Month-to-Month,96,265,41426,0,0.309,1,0
fe829639,Finance,246,1006.61,Month-to-Month,11,119,27493,2,1.0,17,0
d67cbe98,Finance,1827,17695.66,Month-to-Month,62,590,11072,1,0.683,14,0
82844821,Manufacturing,20,1080.08,1 Year,65,4,11358,3,0.941,4,0
578744f1,Finance,674,7462.53,Month-to-Month,7,158,79533,2,0.547,5,0
87e41ebc,Technology,16,403.62,2 Year,39,10,36686,2,0.39,8,0
c2246632,E-commerce,92,1073.67,2 Year,14,31,206764,0,0.502,49,0
31f41058,Finance,163,654.91,Month-to-Month,60,83,152984,1,0.591,13,0
1fd1a66c,Technology,25,50.0,1 Year,15,6,11585,2,0.577,18,0
9b373eb7,E-commerce,62,472.42,1 Year,33,25,368916,2,0.972,2,0
32fce7b1,E-commerce,213,1770.29,Month-to-Month,16,92,215605,1,0.429,7,0
19cec9af,Finance,18,50.0,Month-to-Month,7,12,80292,1,0.479,8,0
88d003ca,E-commerce,667,7319.61,2 Year,6,245,24789,2,0.743,0,0
8e7e7ee0,Finance,6,50.0,Month-to-Month,14,1,12689,3,0.283,1,0
e3902840,Finance,1001,9839.53,1 Year,34,435,5443,2,0.592,2,0
3763cbe8,Manufacturing,245,2819.77,Month-to-Month,23,75,2668,1,0.628,21,1
b454dd1f,Finance,47,50.0,Month-to-Month,29,20,85963,5,0.687,14,0
7ff4d454,E-commerce,29,50.0,1 Year,8,11,145534,2,0.67,6,0
96c03418,Finance,25,50.0,2 Year,16,8,74042,1,0.998,15,0
4ed9f311,Technology,44,467.8,Month-to-Month,2,19,71155,1,0.423,7,1
88ed5387,Healthcare,50,327.52,Month-to-Month,41,20,26822,3,0.471,25,0
a7bc2501,Manufacturing,358,3423.33,1 Year,111,170,51246,2,0.722,3,0
bd4fb641,E-commerce,1046,10127.57,Month-to-Month,13,591,55617,2,0.645,1,0
5975b3c6,Finance,73,194.58,1 Year,1,25,14871,1,0.67,0,0
bcaa3a88,Healthcare,15,454.57,Month-to-Month,5,5,67100,1,0.319,5,0
d42942be,Finance,24,71.1,1 Year,26,6,7898,3,1.0,3,0
379c8c68,E-commerce,41,719.51,1 Year,23,18,17368,3,0.69,34,0
b18814b8,Finance,11,50.0,Month-to-Month,38,3,44544,4,0.284,21,1
42d130b9,Technology,9,50.0,Month-to-Month,8,3,38780,2,0.722,5,0
d9fc1293,E-commerce,1268,12569.41,Month-to-Month,35,654,60968,1,0.379,0,0
23f9d562,Finance,85,786.07,Month-to-Month,28,28,43723,2,0.786,0,0
48913c8e,E-commerce,15,527.18,1 Year,10,5,2540,0,0.337,2,0
4dac768f,Technology,185,1634.75,Month-to-Month,19,92,190165,1,0.801,4,0
aa42b81a,Finance,9,463.37,1 Year,4,4,72088,4,0.356,16,1
0acff43f,Finance,10,287.47,1 Year,15,4,106193,3,0.405,19,0
8241b550,Healthcare,16,106.57,Month-to-Month,52,5,81463,1,0.628,70,0
634c8c11,Technology,653,6054.35,Month-to-Month,14,167,11937,2,0.478,7,0
9c794fe4,E-commerce,37,748.44,1 Year,44,12,134936,1,0.489,29,0
ef857ca0,E-commerce,5,50.0,Month-to-Month,22,1,207020,1,0.294,10,0
9b4c67a8,Technology,335,3339.36,1 Year,6,153,4096,3,0.534,6,0
132a6d48,Technology,34,313.03,Month-to-Month,21,14,8624,3,0.777,1,0
413fd5cd,E-commerce,5,50.0,Month-to-Month,17,1,231749,4,0.976,24,0
c915849c,Technology,33,135.34,Month-to-Month,13,11,17369,1,0.766,22,0
cda65ad7,Finance,119,778.96,Month-to-Month,4,53,85685,2,0.737,21,1
db4e5dc8,Healthcare,100,191.53,1 Year,13,36,3851,0,0.262,33,0
b57a66bd,Finance,810,8801.9,Month-to-Month,2,276,65920,0,0.594,17,1
6ad22db0,Healthcare,15,50.0,Month-to-Month,3,8,60431,1,0.47,0,0
f55dc1fb,E-commerce,58,515.94,1 Year,13,20,138745,2,0.298,12,0
4d8a2406,Manufacturing,19,122.89,Month-to-Month,9,8,65229,2,0.346,5,0
c032b3d0,Healthcare,5,597.8,Month-to-Month,63,2,2114,2,0.734,28,0
f7353693,Healthcare,206,3026.6,2 Year,12,51,29933,3,0.489,15,0
5b84adbf,E-commerce,109,1169.92,Month-to-Month,35,36,21377,2,0.305,16,0
ec5c499c,Manufacturing,83,751.5,2 Year,19,39,42283,4,0.473,1,0
1e964ad8,Finance,103,468.27,Month-to-Month,30,39,27959,3,0.658,6,0
b47368e6,E-commerce,19,50.0,Month-to-Month,8,4,16483,1,0.465,6,0
6c52b717,Healthcare,12,50.0,2 Year,69,5,54094,2,0.358,6,0
2bece261,Healthcare,57,172.08,1 Year,19,19,18635,0,0.416,15,1
639a7b85,Manufacturing,311,2064.57,Month-to-Month,43,137,95075,1,0.777,2,0
08de4689,Manufacturing,609,6629.41,1 Year,11,407,19503,1,0.184,1,0
e94b28e1,Healthcare,180,2011.55,Month-to-Month,3,78,36214,0,0.546,19,0
2ae58605,Manufacturing,57,444.18,1 Year,27,26,87441,3,0.577,18,0
2fc41e2c,E-commerce,81,1364.69,1 Year,1,30,86548,7,0.449,10,0
20731f80,Technology,55,50.0,Month-to-Month,16,15,44105,1,0.408,0,0
0546c515,E-commerce,11,50.0,Month-to-Month,6,5,23895,2,0.797,12,0
9a07db48,E-commerce,56,50.0,1 Year,24,19,40815,2,0.796,1,0
b357c88e,E-commerce,7,457.18,Month-to-Month,94,2,94750,1,0.621,5,0
f79c142f,E-commerce,45,50.0,Month-to-Month,15,26,12345,3,0.491,18,0
36d56bec,Healthcare,635,6357.85,Month-to-Month,41,232,6533,3,0.623,0,0
b67577a2,Healthcare,187,2371.29,1 Year,18,97,43617,1,0.681,10,0
686a9e4c,Finance,13,815.43,1 Year,17,5,42670,3,0.578,8,0
020018bc,Technology,48,465.43,Month-to-Month,64,16,17346,3,0.686,4,0
6c92f9ec,Finance,15,342.12,2 Year,53,6,28498,1,0.529,2,0
8bbf2a27,E-commerce,49,50.0,1 Year,37,16,4634,4,0.0,1,0
6a9ba249,Manufacturing,260,3441.69,Month-to-Month,9,127,7006,3,0.561,18,1
ac3737d7,Healthcare,145,1366.92,2 Year,19,76,88109,1,0.737,1,0
4d939605,E-commerce,2267,22710.14,2 Year,7,917,31225,2,0.606,33,0
29b69c70,E-commerce,326,3056.57,Month-to-Month,15,174,5257,1,0.669,2,0
a2750b1e,Technology,74,1339.62,1 Year,16,30,163335,3,0.546,12,0
b03147ea,Finance,150,1599.8,1 Year,43,73,11782,1,0.561,8,0
8f96760e,E-commerce,40,780.47,Month-to-Month,55,27,19056,1,0.634,4,0
87e67316,Technology,10,276.98,Month-to-Month,13,6,179742,1,0.989,24,0
f67c519f,Manufacturing,387,3759.8,1 Year,1,147,9976,0,0.768,0,0
c9395bb5,E-commerce,248,2944.73,Month-to-Month,48,106,173247,1,0.742,14,0
334ccd26,E-commerce,38,552.66,2 Year,5,11,64049,1,0.641,13,0
f6702db6,E-commerce,82,339.51,Month-to-Month,24,39,27836,5,0.334,18,1
e0348a77,Technology,351,3015.39,2 Year,1,154,45184,2,0.845,22,0
cc4fffa3,E-commerce,194,2014.41,2 Year,13,62,35452,1,0.781,6,0
9b7eed4d,Healthcare,6,513.73,1 Year,103,3,81670,3,0.673,11,0
95dcdacb,Manufacturing,78,1599.71,Month-to-Month,3,29,3245,1,0.591,8,1
89d64e14,E-commerce,42,50.0,1 Year,14,14,83937,0,0.709,8,0
744dd221,E-commerce,289,2902.83,Month-to-Month,9,127,176373,3,0.554,0,0
6ebc082b,Finance,256,2804.82,1 Year,57,90,28068,0,0.746,32,0
ebf722be,E-commerce,394,4087.83,Month-to-Month,49,156,10622,3,0.432,1,0
239de884,Finance,10,604.66,2 Year,7,5,5759,1,0.218,5,0
70303e5f,E-commerce,16,487.77,Month-to-Month,3,5,21290,3,0.36,12,0
3f081671,Healthcare,290,2407.25,1 Year,24,135,7000,0,0.628,2,0
9312474b,E-commerce,22,50.0,2 Year,10,7,13049,4,0.54,1,0
fde9bc03,Manufacturing,5,206.23,1 Year,27,1,53128,4,0.57,22,0
5733c623,Healthcare,121,1705.25,Month-to-Month,1,47,26873,1,0.341,8,0
96e0b087,Manufacturing,24,311.71,Month-to-Month,4,16,115642,3,0.66,1,0
77bd7873,E-commerce,800,7211.03,1 Year,28,382,31172,1,0.393,20,0
0cb0d34e,Technology,85,326.41,Month-to-Month,6,37,8367,1,0.699,2,0
97a90c43,Technology,69,1035.76,Month-to-Month,47,23,7462,3,0.317,10,0
dddd14b7,E-commerce,31,135.68,Month-to-Month,2,11,59064,3,0.432,19,1
bc663de4,Technology,593,5988.98,1 Year,6,149,50243,0,0.405,9,0
ef5736da,Technology,93,1462.71,Month-to-Month,120,53,61527,3,0.715,0,0
87a4a213,E-commerce,29,50.0,2 Year,14,12,20681,2,0.508,10,0
af537e35,Finance,16,50.0,Month-to-Month,30,6,123273,0,0.685,8,0
684ea6c3,E-commerce,48,218.56,1 Year,5,20,6038,1,0.828,7,0
8a4d1619,Technology,12,297.7,Month-to-Month,23,7,1670,2,0.956,3,0
6cdac106,Technology,255,2936.44,2 Year,32,109,67768,1,0.646,9,0
8a321ac8,Technology,5,50.0,Month-to-Month,10,1,56516,5,0.38,0,0
91dc949a,E-commerce,44,437.23,Month-to-Month,43,25,34017,2,0.85,7,0
30562ffb,Technology,136,1794.66,Month-to-Month,23,52,2233,1,0.902,3,0
188a1fc0,Healthcare,91,50.0,Month-to-Month,12,21,6063,2,0.588,0,0
122fa6cb,E-commerce,18,147.8,Month-to-Month,20,4,10864,2,0.864,3,0
a044a138,Healthcare,146,852.11,1 Year,21,55,50905,0,0.667,18,0
ec831bfb,Finance,14,50.0,Month-to-Month,5,6,54390,3,0.268,2,1
572d3d81,Finance,52,50.0,1 Year,13,25,56491,2,0.474,6,0
badaad06,Finance,145,2146.37,1 Year,11,44,81240,0,0.499,8,0
ccdb1424,E-commerce,109,912.09,2 Year,13,41,1255,3,0.527,3,0
7bd67b75,Finance,19,50.0,Month-to-Month,35,6,51537,4,0.413,7,0
e86dfaa1,E-commerce,329,3454.13,Month-to-Month,16,168,14488,5,0.407,31,1
814936cc,Finance,62,98.84,Month-to-Month,68,32,42319,1,0.869,2,0
5d5683a3,Finance,166,1091.38,Month-to-Month,9,98,66946,3,0.253,22,1
9d741c7c,Finance,541,6165.16,Month-to-Month,13,235,63656,3,0.455,8,0
38eee9c3,Healthcare,291,3814.33,Month-to-Month,38,170,16976,0,0.724,15,0
a433d265,E-commerce,293,2633.97,Month-to-Month,19,96,21949,1,0.489,9,0
9d6bef76,E-commerce,72,1253.68,1 Year,20,30,124628,2,0.68,3,0
238b077e,E-commerce,179,1968.02,Month-to-Month,2,52,94486,2,0.52,8,0
183bc472,E-commerce,75,50.0,Month-to-Month,13,34,14853,3,0.687,5,0
4931279a,Finance,8,50.0,Month-to-Month,8,3,44219,2,0.392,9,0
83cb9025,Technology,85,1625.55,1 Year,120,13,5673,1,0.228,8,0
31d495a3,E-commerce,80,86.6,1 Year,9,40,53046,1,0.52,11,0
49f7ed06,E-commerce,131,2450.5,1 Year,52,63,48557,1,0.242,12,0
93548d20,Healthcare,45,164.32,2 Year,28,15,15320,0,0.587,7,0
08d711ce,Finance,17,960.41,1 Year,11,7,27395,0,0.373,16,0
b3a57d0e,Finance,146,1307.22,Month-to-Month,19,36,76233,2,0.375,11,0
fa95c78f,Finance,7,469.95,Month-to-Month,45,2,14747,1,0.894,2,0
8580069d,E-commerce,486,5557.52,2 Year,52,275,73129,3,0.655,27,0
9e3929a1,E-commerce,38,1074.98,1 Year,5,10,19018,3,0.293,0,0
e2bdafea,E-commerce,78,487.82,1 Year,10,31,91493,3,0.59,10,0
894b982c,Technology,126,831.31,1 Year,10,32,1548,0,0.571,9,0
c87552ee,Technology,132,1279.39,Month-to-Month,2,57,14930,5,0.186,5,0
1a056a81,Technology,6,50.0,2 Year,22,2,9777,4,0.67,6,0
f2f823dc,Manufacturing,187,1989.63,Month-to-Month,47,88,110623,1,0.791,15,0
06ce1667,Healthcare,86,449.6,Month-to-Month,12,38,27976,0,0.515,12,0
fd79ca89,Finance,21,751.35,Month-to-Month,33,11,39438,3,0.542,5,0
dacbe612,Healthcare,17,50.0,1 Year,24,5,13858,2,0.489,2,0
96e46a76,E-commerce,33,50.0,Month-to-Month,12,9,6868,4,0.677,0,0
40f54ad9,Technology,7,770.46,Month-to-Month,4,2,45595,2,0.55,12,1
c2be9b51,Finance,722,7311.68,1 Year,30,191,16654,3,0.558,11,0
67c21c77,Manufacturing,507,5084.57,Month-to-Month,47,206,132152,2,0.438,3,0
ba236880,Healthcare,107,1617.2,Month-to-Month,28,41,32346,1,1.0,30,0
d68adacc,Manufacturing,39,825.79,1 Year,1,17,7434,2,0.548,10,0
c2a32019,Finance,40,50.0,1 Year,6,9,1203,0,0.74,10,0
99b58cf3,Healthcare,170,1475.11,Month-to-Month,2,67,13216,2,0.653,8,0
ba91cf49,E-commerce,762,7063.52,1 Year,21,397,19277,1,0.088,10,0
0c039e42,Finance,23,50.0,1 Year,34,10,11594,2,0.526,69,0
03515b03,Finance,10,389.3,Month-to-Month,3,2,22753,2,0.369,16,1
12d8b375,Finance,556,5756.09,Month-to-Month,44,221,105583,1,0.795,5,0
be9f8fcb,Technology,5,430.41,Month-to-Month,20,1,2457,2,0.347,2,1
f7a0d6d8,E-commerce,12,760.8,1 Year,29,4,80779,1,0.699,13,0
69e5d13b,Finance,37,757.24,1 Year,86,13,27738,1,0.799,21,0
90b62f40,E-commerce,5,481.73,Month-to-Month,3,2,118445,4,0.656,7,0
4a2a11b0,Technology,289,1851.02,1 Year,56,118,54988,3,0.601,25,0
c4834c16,Finance,197,1816.51,2 Year,4,85,9011,1,0.521,8,0
c9658321,E-commerce,23,712.29,Month-to-Month,12,9,160322,2,0.575,2,0
355532ae,Healthcare,372,3135.9,2 Year,46,166,8404,2,0.332,5,0
fc8717e0,Finance,480,4845.84,2 Year,57,181,20495,2,0.636,5,0
97dee06a,E-commerce,46,719.73,1 Year,17,21,192699,1,0.81,1,0
ab1ca525,Finance,27,491.43,2 Year,22,9,11903,2,0.426,11,0
debe8f19,E-commerce,1618,16364.4,Month-to-Month,30,869,49872,2,0.604,18,0
